lag_1,lag_2,lag_4,lag_8,ma_4,ma_8,std_4,wow_change,avg_basket,avg_unit_price,total_quantity,avg_margin,n_orders,category_encoded,category_target_enc,revenue,week_start,category
350697.8,564066.5,979199.4,47149.5,538660.9750000001,375975.925,320064.061831215,0.09840894354056395,96302.4,31576.25,13,0.15413921214082962,4,0,440851.4908653846,385209.6,2024-07-29,Beauty
385209.6,350697.8,260680.2,280473.3,390163.5250000001,418233.4375,127266.46715924745,0.2751574727109607,163734.30000000002,40652.333333333336,13,0.19449324206686783,3,0,440851.4908653846,491202.9,2024-08-05,Beauty
491202.9,385209.6,564066.5,141472.7,447794.20000000007,444574.6375,97891.27648076374,0.44582544199148666,118365.60833333334,36864.333333333336,24,0.170006260077354,6,0,440851.4908653846,710193.65,2024-08-12,Beauty
710193.65,491202.9,350697.8,384068.0,484325.98750000005,515664.75625,162012.3901170647,-0.568484454908883,153229.8,60237.0,6,0.1895097837401,2,0,440851.4908653846,306459.6,2024-08-19,Beauty
306459.6,710193.65,385209.6,979199.4,473266.4375,505963.70625,175152.07523491015,0.9659904600802196,86070.95,37884.42857142857,19,0.16015425945882544,7,0,440851.4908653846,602496.65,2024-08-26,Beauty
602496.65,306459.6,491202.9,260680.2,527588.2000000001,458875.86250000005,172412.078120178,-0.8385903058548126,48624.4,24748.5,5,0.18302784000375427,2,0,440851.4908653846,97248.8,2024-09-02,Beauty
97248.8,602496.65,710193.65,564066.5,429099.67500000005,438446.9375,279431.521101159,7.900271262987307,108192.5875,48221.75,22,0.14408620898549304,8,0,440851.4908653846,865540.7,2024-09-09,Beauty
865540.7,97248.8,306459.6,350697.8,467936.43750000006,476131.2125,336491.5521428667,-0.6317670561303472,106240.2,44631.333333333336,8,0.13141321328848632,3,0,440851.4908653846,318720.6,2024-09-16,Beauty
318720.6,865540.7,602496.65,385209.6,471001.6875000001,472134.0625,334580.6868664726,-0.30176838271514295,55635.2,42256.0,6,0.1587598588685289,4,0,440851.4908653846,222540.8,2024-09-23,Beauty
222540.8,318720.6,97248.8,491202.9,376012.72500000003,451800.4625,338714.719461293,0.0023874273841022475,74357.36666666667,37528.333333333336,6,0.16315805359363597,3,0,440851.4908653846,223072.1,2024-09-30,Beauty
223072.1,222540.8,865540.7,710193.65,407468.55000000005,418284.1125,308710.5530684527,1.688317364654746,119937.72,36474.8,16,0.14031020179314632,5,0,440851.4908653846,599688.6,2024-10-07,Beauty
599688.6,223072.1,318720.6,306459.6,341005.525,404470.98125,178284.1692124002,0.621922527791924,108072.04999999999,45537.333333333336,22,0.12345542131107456,9,0,440851.4908653846,972648.45,2024-10-14,Beauty
972648.45,599688.6,222540.8,602496.65,504487.48750000005,487744.5875,359131.5884854101,0.06545499558447876,148044.73571428572,44041.28571428572,24,0.15488194355197002,7,0,440851.4908653846,1036313.15,2024-10-21,Beauty
1036313.15,972648.45,223072.1,97248.8,707930.5750000001,541971.6499999999,376259.9876146691,-0.609642268845088,80906.56999999999,32530.4,12,0.17045069190641599,5,0,440851.4908653846,404532.85,2024-10-28,Beauty
404532.85,1036313.15,599688.6,865540.7,753295.7625,580382.15625,301907.9178864433,-0.6977016823232032,122289.6,50954.0,3,0.08259737541050029,1,0,440851.4908653846,122289.6,2024-11-04,Beauty
122289.6,404532.85,972648.45,318720.6,633946.0125000001,487475.76875,443862.3428079953,2.1633254176970076,193420.9,49989.5,9,0.14677327353161015,2,0,440851.4908653846,386841.8,2024-11-11,Beauty
386841.8,122289.6,1036313.15,222540.8,487494.3500000001,495990.91875,387982.01460022817,0.4840941439110251,143527.4125,51266.75,12,0.15019978329327072,4,0,440851.4908653846,574109.65,2024-11-18,Beauty
574109.65,386841.8,404532.85,223072.1,371943.4750000001,539937.025,186621.04835498615,-0.5007534710486055,71655.5625,38130.25,8,0.1295761179397506,4,0,440851.4908653846,286622.25,2024-11-25,Beauty
286622.25,574109.65,122289.6,599688.6,342465.82500000007,547880.7937500001,189053.92858640646,0.7556016673513657,167731.5,45264.333333333336,12,0.12588137578018774,3,0,440851.4908653846,503194.5,2024-12-02,Beauty
503194.5,286622.25,386841.8,972648.45,437692.05000000005,535819.03125,126896.49974535,-0.33315725827686915,111850.53333333333,41568.666666666664,9,0.1894956594584957,3,0,440851.4908653846,335551.6,2024-12-09,Beauty
335551.6,503194.5,574109.65,1036313.15,424869.50000000006,456181.925,136011.5404294734,0.610034343451201,108049.92,53224.6,12,0.12730094114827098,5,0,440851.4908653846,540249.6,2024-12-16,Beauty
540249.6,335551.6,286622.25,404532.85,416404.48750000005,394173.98125,124164.8591557231,-0.4869987872272371,69287.175,39836.75,9,0.17192422835190885,4,0,440851.4908653846,277148.7,2024-12-23,Beauty
277148.7,540249.6,503194.5,122289.6,414036.10000000003,378250.96249999997,127510.84253482104,1.2024992359697158,152604.95,53128.75,14,0.1754742717680451,4,0,440851.4908653846,610419.8,2024-12-30,Beauty
610419.8,277148.7,335551.6,386841.8,440842.4250000001,439267.2375,159708.1358676167,0.789396821662731,182047.20833333334,45762.333333333336,25,0.13714987481085542,6,0,440851.4908653846,1092283.25,2025-01-06,Beauty
1092283.25,610419.8,540249.6,574109.65,630025.3375000001,527447.41875,339925.65810114867,-0.850708138204994,81534.5,37197.0,7,0.1748151240125449,2,0,440851.4908653846,163069.0,2025-01-13,Beauty
163069.0,1092283.25,277148.7,286622.25,535730.1875,476067.3375,416761.56090349465,2.7233033255861017,101192.55833333333,47773.0,14,0.12632366390531555,6,0,440851.4908653846,607155.35,2025-01-20,Beauty
607155.35,163069.0,610419.8,503194.5,618231.8500000001,516133.97500000003,379509.18602827657,-0.6516038275871241,70510.2,22627.333333333332,9,0.11828481768909614,3,0,440851.4908653846,211530.6,2025-01-27,Beauty
211530.6,607155.35,1092283.25,335551.6,518509.55000000005,479675.98750000005,431141.27498873457,1.1038847334617308,222518.0,51837.5,10,0.10446866091103255,2,0,440851.4908653846,445036.0,2025-02-03,Beauty
445036.0,211530.6,163069.0,540249.6,356697.73750000005,493361.5375,207443.36582668085,-0.817177149713731,81362.75,17129.0,5,0.06533026477104,1,0,440851.4908653846,81362.75,2025-02-10,Beauty
81362.75,445036.0,607155.35,277148.7,336271.17500000005,436000.68125,235050.7318360741,3.8922535189629164,132682.4,37315.333333333336,11,0.10238570798300765,3,0,440851.4908653846,398047.2,2025-02-17,Beauty
398047.2,81362.75,211530.6,610419.8,283994.13750000007,451112.99375,168575.42922016277,1.1005513918952325,92902.06666666667,45412.444444444445,21,0.13425966248771076,9,0,440851.4908653846,836118.6,2025-02-24,Beauty
836118.6,398047.2,445036.0,1092283.25,440141.13750000007,479325.34375,309470.483998171,-0.2666350802386168,122636.01000000001,39518.6,17,0.1953878749496257,5,0,440851.4908653846,613180.05,2025-03-03,Beauty
613180.05,836118.6,81362.75,163069.0,482177.15,419437.44375,321541.25788710994,-0.5389372990853176,94238.15000000001,62002.333333333336,7,0.0929485601963127,3,0,440851.4908653846,282714.45,2025-03-10,Beauty
282714.45,613180.05,398047.2,607155.35,532515.0750000001,434393.125,244379.41828338878,0.22600878731172047,115536.8,50067.333333333336,7,0.14863148360497067,3,0,440851.4908653846,346610.4,2025-03-17,Beauty
346610.4,282714.45,836118.6,211530.6,519655.87500000006,401825.00625,254938.81810012276,-0.5985013721457868,69581.79999999999,29546.0,5,0.13047143683270168,2,0,440851.4908653846,139163.59999999998,2025-03-24,Beauty
139163.59999999998,346610.4,613180.05,445036.0,345417.12500000006,392779.13125,198469.6029932225,4.74853589588082,159997.38999999998,46249.4,19,0.1608869207688437,5,0,440851.4908653846,799986.95,2025-03-31,Beauty
799986.95,139163.59999999998,282714.45,81362.75,392118.85000000003,437148.0,285413.78573393787,-0.7350038022495242,42398.7,21790.4,15,0.11742568783893788,5,0,440851.4908653846,211993.5,2025-04-07,Beauty
211993.5,799986.95,346610.4,398047.2,374438.61250000005,453476.84375,296427.92437171604,3.104903688084776,124316.12857142858,40638.857142857145,24,0.14485510805240034,7,0,440851.4908653846,870212.9,2025-04-14,Beauty
870212.9,211993.5,139163.59999999998,836118.6,505339.23750000005,512497.55625,383008.4347528989,-0.8461841923970559,133852.5,29745.0,5,0.1702202050764822,1,0,440851.4908653846,133852.5,2025-04-21,Beauty
133852.5,870212.9,799986.95,613180.05,504011.4625,424714.29375,384706.4378499779,1.7268620309669225,91249.325,45428.75,9,0.18876664425285525,4,0,440851.4908653846,364997.3,2025-04-28,Beauty
364997.3,133852.5,211993.5,282714.45,395264.05000000005,393691.44999999995,330865.8233799061,1.6565845829544492,121205.775,52025.0,18,0.12571864003829109,8,0,440851.4908653846,969646.2,2025-05-05,Beauty
969646.2,364997.3,870212.9,346610.4,584677.2250000001,479557.91874999995,400513.8098033523,-0.7037860304098547,71805.6875,42050.75,8,0.12908437240515028,4,0,440851.4908653846,287222.75,2025-05-12,Beauty
287222.75,969646.2,133852.5,139163.59999999998,438929.68750000006,472134.4625,366612.01097806916,-0.8917634484037215,31088.0,31088.0,1,0.08672767627380061,1,0,440851.4908653846,31088.0,2025-05-19,Beauty
31088.0,287222.75,364997.3,799986.95,413238.5625,458625.01249999995,397423.2487307147,26.779705995882654,123373.64285714286,39757.0,27,0.1345766500667929,7,0,440851.4908653846,863615.5,2025-05-26,Beauty
863615.5,31088.0,969646.2,211993.5,537893.1125,466578.58124999993,451734.7507024086,-0.08346561635357397,131922.21666666667,38931.166666666664,21,0.1413212194079461,6,0,440851.4908653846,791533.3,2025-06-02,Beauty
791533.3,863615.5,287222.75,870212.9,493364.88750000007,539021.0562499999,400909.1417595562,0.4315429938323503,161873.42142857143,45566.42857142857,22,0.13736379676407384,7,0,440851.4908653846,1133113.95,2025-06-09,Beauty
1133113.95,791533.3,31088.0,133852.5,704837.6875,571883.6875,472611.79326389794,-0.7524379608952833,280516.0,73820.0,4,0.09044796018765386,1,0,440851.4908653846,280516.0,2025-06-16,Beauty
280516.0,1133113.95,863615.5,364997.3,767194.6875,590216.625,356203.30930376094,-0.2424752955268149,53124.45,36226.5,8,0.1637150534877746,4,0,440851.4908653846,212497.8,2025-06-23,Beauty
212497.8,280516.0,791533.3,969646.2,604415.2625000001,571154.1875,437052.8159473624,2.4053326669734933,180906.425,51329.5,15,0.18421176473584427,4,0,440851.4908653846,723625.7,2025-06-30,Beauty
723625.7,212497.8,1133113.95,287222.75,587438.3625,540401.625,428598.7244106104,0.4328485016494026,148120.85714285713,44210.28571428572,24,0.173152127416561,7,0,440851.4908653846,1036846.0,2025-07-07,Beauty
1036846.0,723625.7,280516.0,31088.0,563371.375,634104.53125,388578.21949588123,-0.5730571367396894,88534.8,27195.0,19,0.12416744908372399,5,0,440851.4908653846,442674.0,2025-07-14,Beauty
442674.0,1036846.0,212497.8,863615.5,603910.875,685552.78125,356354.68610373186,-0.30710500277856845,102242.2,39070.333333333336,10,0.12596449946530608,3,0,440851.4908653846,306726.6,2025-07-21,Beauty
306726.6,442674.0,723625.7,791533.3,627468.0750000001,615941.66875,323450.41776817857,0.0749679030119983,164860.625,37875.5,7,0.13493709978660884,2,0,440851.4908653846,329721.25,2025-07-28,Beauty
329721.25,306726.6,1036846.0,1133113.95,528991.9625,558215.1625,343742.74406049505,1.0653057696463297,170243.8,64569.5,13,0.18447225339694315,4,0,440851.4908653846,680975.2,2025-08-04,Beauty
680975.2,329721.25,442674.0,280516.0,440024.26250000007,501697.81875,171269.18071220204,-0.6354061058317542,124139.7,45591.0,6,0.21150438375380687,2,0,440851.4908653846,248279.4,2025-08-11,Beauty
248279.4,680975.2,306726.6,212497.8,391425.61250000005,497668.24374999997,196053.69404368248,0.37024235599087163,113400.98333333334,58697.333333333336,8,0.1325633927812164,3,0,440851.4908653846,340202.95,2025-08-18,Beauty
340202.95,248279.4,329721.25,723625.7,399794.7,513631.38749999995,191903.4694642984,2.212084727660357,136595.0875,44246.0,26,0.13504901195758903,8,0,440851.4908653846,1092760.7,2025-08-25,Beauty
1092760.7,340202.95,680975.2,1036846.0,590554.5625,559773.2625,383064.4475691295,-0.5529176698979017,162851.33333333334,48052.666666666664,11,0.13272736050103903,3,0,440851.4908653846,488554.0,2025-09-01,Beauty
488554.0,1092760.7,248279.4,442674.0,542449.2625,491236.76249999995,379994.23525731586,-0.6851130069552189,51279.76666666666,24742.333333333332,7,0.11432280701860359,3,0,440851.4908653846,153839.3,2025-09-08,Beauty
153839.3,488554.0,340202.95,306726.6,518839.23750000005,455132.42499999993,406381.9706939752,1.02851287024837,104021.66666666667,28438.666666666668,12,0.1239158177049162,3,0,440851.4908653846,312065.0,2025-09-15,Beauty
312065.0,153839.3,1092760.7,329721.25,511804.75000000006,455799.725,410725.230269471,-0.574357906205438,44276.0,17512.0,7,0.11509041298503138,3,0,440851.4908653846,132828.0,2025-09-22,Beauty
132828.0,312065.0,488554.0,680975.2,271821.57500000007,431188.06875,165158.0136390263,3.669808699972897,155070.3375,45393.25,16,0.1295345930176683,4,0,440851.4908653846,620281.35,2025-09-29,Beauty
792571.05,230526.9,356142.85,263736.0,365142.625,364168.275,306293.55432458495,-0.18489017483038284,107672.075,44278.333333333336,14,0.17920169143592127,6,1,492348.8214285714,646032.45,2023-11-27,Books
646032.45,792571.05,81329.7,704756.9,437615.02499999997,411955.33125,336281.7900976315,-0.14398015146143195,110603.31999999999,28640.4,23,0.1823272212187868,5,1,492348.8214285714,553016.6,2023-12-04,Books
553016.6,646032.45,230526.9,390420.9,555536.75,392987.79375,238056.35526630044,0.14852230475540895,211717.30000000002,52154.333333333336,14,0.16235651070325044,3,1,492348.8214285714,635151.9,2023-12-11,Books
635151.9,553016.6,792571.05,93861.9,656693.0,423579.16875,99648.22578162183,-0.6272284629865706,59191.6375,36132.5,9,0.20685040055112572,4,1,492348.8214285714,236766.55,2023-12-18,Books
236766.55,635151.9,646032.45,356142.85,517741.875,441442.25,191863.688667252,-0.2210960543201732,92209.2,29633.5,7,0.12758116983840992,2,1,492348.8214285714,184418.4,2023-12-25,Books
184418.4,236766.55,553016.6,81329.7,402338.3625,419976.69375000003,224951.26112849935,5.2729963496050285,128539.54999999999,43114.0,29,0.1353603404172518,9,1,492348.8214285714,1156855.95,2024-01-01,Books
1156855.95,184418.4,635151.9,230526.9,553298.2,554417.475,449906.1302421929,-0.6167140342753996,73901.10833333334,33411.833333333336,15,0.14534477980955804,6,1,492348.8214285714,443406.65,2024-01-08,Books
443406.65,1156855.95,236766.55,792571.05,505361.88749999995,581027.44375,448490.48389080935,0.5276288706991652,96765.82857142857,43023.57142857143,18,0.10012388869947506,7,1,492348.8214285714,677360.8,2024-01-15,Books
677360.8,443406.65,184418.4,646032.45,615510.45,566626.1625,413255.56649326783,-0.4082432877721889,66805.46666666666,37385.833333333336,14,0.1303634443823726,6,1,492348.8214285714,400832.8,2024-01-22,Books
400832.8,677360.8,1156855.95,553016.6,669614.05,535976.20625,346832.2502389761,-0.2417337104149161,60787.6,36051.0,12,0.16500963134307284,5,1,492348.8214285714,303938.0,2024-01-29,Books
303938.0,400832.8,443406.65,635151.9,456384.5625,504841.38125000003,158455.96284923778,1.0284201054162359,123302.79,43692.6,17,0.17438437656661637,5,1,492348.8214285714,616513.95,2024-02-05,Books
616513.95,303938.0,677360.8,236766.55,499661.3875,502511.6375,176357.90946007316,-0.9176793971977438,50751.8,14927.0,4,0.09797248570493858,1,1,492348.8214285714,50751.8,2024-02-12,Books
50751.8,616513.95,400832.8,184418.4,343009.1375,479259.79374999995,234584.28727837323,13.056289629136305,178345.5,45101.75,15,0.16732949591500618,4,1,492348.8214285714,713382.0,2024-02-19,Books
713382.0,50751.8,303938.0,1156855.95,421146.4375,545380.24375,302489.72116975975,-0.33325707685363515,95128.48000000001,35201.6,19,0.13029046203594247,5,1,492348.8214285714,475642.4,2024-02-26,Books
475642.4,713382.0,616513.95,443406.65,464072.5375,460228.55,292324.8684271474,0.31055179269131594,124670.8,30183.6,21,0.14029550323359175,5,1,492348.8214285714,623354.0,2024-03-04,Books
623354.0,475642.4,50751.8,677360.8,465782.55000000005,482721.96875,293531.36662770825,0.2671544579805376,131647.63333333333,48089.166666666664,17,0.14961580278571288,6,1,492348.8214285714,789885.8,2024-03-11,Books
789885.8,623354.0,713382.0,400832.8,650566.05,496787.59375,135024.2142592583,-0.6920415584126212,243252.0,54056.0,5,0.14101881998914648,1,1,492348.8214285714,243252.0,2024-03-18,Books
243252.0,789885.8,475642.4,303938.0,533033.55,477089.99374999997,231946.79909912552,-0.5744018548665581,51763.8,13892.0,9,0.17044900582438127,2,1,492348.8214285714,103527.6,2024-03-25,Books
103527.6,243252.0,623354.0,616513.95,440004.85000000003,452038.69375,320396.7403752782,1.4896230570398616,51548.94,31065.6,11,0.10888355815067145,5,1,492348.8214285714,257744.7,2024-04-01,Books
257744.7,103527.6,789885.8,50751.8,348602.52499999997,407192.53750000003,302294.8478665533,1.7156319800174358,139987.95,40714.0,17,0.11611500503097702,5,1,492348.8214285714,699939.75,2024-04-08,Books
699939.75,257744.7,243252.0,713382.0,326116.0125,488341.03125000006,258734.65754083023,-0.267831266905473,128118.5,65220.0,9,0.0937297789466013,4,1,492348.8214285714,512474.0,2024-04-15,Books
512474.0,699939.75,103527.6,475642.4,393421.5125,463227.53125,264936.2204095935,-0.14680178896880614,87448.38,35958.0,15,0.14888632958946615,5,1,492348.8214285714,437241.9,2024-04-22,Books
437241.9,512474.0,257744.7,623354.0,476850.0875,458427.46875,183133.8672526486,-0.315614651752268,74810.4875,39689.75,10,0.1360125467490813,4,1,492348.8214285714,299241.95,2024-04-29,Books
299241.95,437241.9,699939.75,789885.8,487224.4,417913.4625,167053.89772968012,1.4562856243919011,147004.74000000002,63074.2,12,0.15281610138581328,5,1,492348.8214285714,735023.7000000001,2024-05-06,Books
735023.7000000001,299241.95,512474.0,243252.0,495995.3875,411055.70000000007,182181.1976284437,0.3237299014984141,162162.14166666666,56329.833333333336,19,0.1393566858120697,6,1,492348.8214285714,972972.85,2024-05-13,Books
972972.85,735023.7000000001,437241.9,103527.6,611120.1,502270.80625,302098.83794225653,0.12951142470213828,137372.99375,49857.25,26,0.1390873593987355,8,1,492348.8214285714,1098983.95,2024-05-20,Books
1098983.95,972972.85,299241.95,257744.7,776555.6125,626702.8500000001,352180.3497145637,-0.6482117868964328,64434.93333333333,32464.166666666668,13,0.13023050786160148,6,1,492348.8214285714,386609.6,2024-05-27,Books
386609.6,1098983.95,735023.7000000001,699939.75,798397.525,642810.9625,313270.0006193128,1.4136519113855424,116642.625,38708.625,29,0.13829540117602468,8,1,492348.8214285714,933141.0,2024-06-03,Books
933141.0,386609.6,972972.85,512474.0,847926.8500000001,671961.11875,315563.6365215925,-0.9227316664898445,36051.125,10255.5,8,0.20358351608198977,2,1,492348.8214285714,72102.25,2024-06-10,Books
72102.25,933141.0,1098983.95,437241.9,622709.2000000001,616914.65,476835.60215489543,9.474157186495567,125868.38333333335,41525.666666666664,19,0.17693687189238436,6,1,492348.8214285714,755210.3,2024-06-17,Books
755210.3,72102.25,386609.6,299241.95,536765.7875,656660.7000000001,384400.13781316124,0.032547622827707734,155958.12,48031.6,14,0.1593578793116825,5,1,492348.8214285714,779790.6,2024-06-24,Books
779790.6,755210.3,933141.0,735023.7000000001,635061.0375,716729.28125,383473.924366967,-0.3128281489928193,76550.02142857143,35509.57142857143,20,0.12103614621531902,7,1,492348.8214285714,535850.15,2024-07-01,Books
535850.15,779790.6,72102.25,972972.85,535738.325,691832.5875,327967.418752388,0.07637583007114945,144194.0375,47802.5,14,0.13612685507130853,4,1,492348.8214285714,576776.15,2024-07-08,Books
576776.15,535850.15,755210.3,1098983.95,661906.8,642308.0,123476.90741367413,0.48410999657319387,106999.90625,48500.375,21,0.16030451945989377,8,1,492348.8214285714,855999.25,2024-07-15,Books
855999.25,576776.15,779790.6,386609.6,687104.0375000001,611934.9125,155098.21932951827,-0.09842070539197323,154350.24,45668.4,19,0.12682237776342056,5,1,492348.8214285714,771751.2,2024-07-22,Books
771751.2,855999.25,535850.15,933141.0,685094.1875,660077.6125,153541.04573990093,-0.873944089753278,48641.9,19878.5,5,0.10010971570151396,2,1,492348.8214285714,97283.8,2024-07-29,Books
97283.8,771751.2,576776.15,72102.25,575452.6,555595.4625,339552.0167643563,4.679489802001977,92087.05833333333,41245.0,16,0.12902884556310987,6,1,492348.8214285714,552522.35,2024-08-05,Books
552522.35,97283.8,855999.25,755210.3,569389.15,615647.9750000001,339737.00570837385,-0.21835496790310827,71979.39166666668,29996.0,19,0.12765609456791885,6,1,492348.8214285714,431876.35000000003,2024-08-12,Books
